%%LOLT2	CRKT2
75.889	96.277
75.606	95.428
75.04	94.578
74.19	94.295
73.624	94.295
73.057	94.295
72.491	93.446
71.925	93.446
71.358	92.879
71.075	92.03
70.792	92.03
70.226	90.897
69.659	90.048
69.376	89.481
69.093	90.048
68.527	89.198
68.244	87.782
67.96	86.65
67.96	87.499
67.96	86.933
67.677	85.8
67.394	85.234
67.111	85.234
66.828	85.234
66.828	84.101
66.261	84.101
66.261	82.685
65.978	83.252
65.978	81.553
65.695	82.685
65.412	80.986
65.129	80.986
65.129	80.137
65.129	79.853
64.846	79.853
64.562	79.287
64.562	79.287
64.562	78.438
64.279	77.305
63.996	76.172
67.48833333	77.588
72.774	81.553
77.871	85.8
82.402	86.933
86.933	88.632
88.915	91.747
89.764	94.578
90.331	100.525
92.03	105.055
93.162	109.586
94.861	115.25
96.56	120.913
97.127	124.311
97.976	127.426
98.259	132.24
99.675	136.487
101.091	141.584
103.073	142.151
105.339	148.097
107.604	152.345
110.436	155.743
113.551	158.574
117.232	160.84
120.913	164.804
126.293	167.069
132.24	172.45
140.168	176.131
148.097	178.396
154.61	182.927
160.557	187.458
166.22	191.422
172.733	195.669
178.962	201.333
185.758	205.863
190.856	208.978
196.519	214.642
200.483	219.456
205.014	224.269
209.545	227.667
214.075	231.349
218.323	237.012
223.137	242.675
227.667	246.073
231.915	249.188
237.295	254.002
241.26	259.665
246.357	263.063
252.02	266.745
255.418	270.709
261.931	275.806
265.612	278.355
270.992	282.602
274.957	286
280.337	288.832
283.168	294.495
288.832	297.327
294.495	302.99
297.327	305.822
302.99	311.485
305.822	314.317
311.485	317.149
317.149	322.812
319.98	325.644
325.644	331.307
328.475	334.139
331.307	336.97
336.97	339.802
339.802	345.465
345.465	348.297
348.297	351.129
351.129	353.961
356.792	356.792
359.624	359.624
362.456	365.287
368.119	368.119
370.951	370.951
373.782	376.614
376.614	379.446
382.277	382.277
385.109	387.941
387.941	390.772
390.772	393.604
393.604	399.267
396.436	402.099
399.267	404.931
402.099	410.594
404.931	413.426
407.763	419.089
410.594	421.921
410.594	424.753
416.258	430.416
419.089	433.248
419.089	438.911
421.921	441.743
424.753	444.574
427.584	447.406
427.584	453.07
430.416	455.901
433.248	458.733
433.248	461.565
436.079	464.396
436.079	470.06
438.911	470.06
441.743	475.723
441.743	478.555
444.574	481.386
444.574	484.218
447.406	487.05
447.406	489.881
447.406	492.713
447.406	492.713
447.406	498.376
450.238	498.376
450.238	501.208
450.238	504.04
450.238	504.04
450.238	506.872
447.406	506.872
447.406	509.703
447.406	512.535
447.406	512.535
447.406	512.535
444.574	512.535
441.743	512.535
441.743	512.535
438.911	515.367
436.079	515.367
433.248	515.367
430.416	515.367
427.584	515.367
424.753	515.367
421.921	512.535
419.089	512.535
413.426	512.535
410.594	512.535
407.763	512.535
404.931	509.703
402.099	509.703
396.436	506.872
393.604	506.872
390.772	504.04
387.941	501.208
382.277	501.208
379.446	498.376
376.614	495.545
370.951	495.545
368.119	492.713
365.287	487.9935
362.456	484.218
359.624	484.218
356.792	481.386
353.961	478.555
348.297	475.723
345.465	472.891
342.634	470.06
342.634	464.396
336.97	461.565
334.139	458.733
334.139	455.901
328.475	453.07
328.475	447.406
325.644	444.574
322.812	441.743
319.98	436.079
317.149	433.248
317.149	430.416
314.317	424.753
314.317	424.753
311.485	421.921
311.485	416.258
311.485	416.258
311.485	416.258
311.485	416.258
311.485	416.258
311.485	419.089
311.485	421.921
311.485	421.921
311.485	424.753
311.485	424.753
311.485	427.584
311.485	427.584
308.654	427.584
308.654	430.416
308.654	430.416
308.654	433.248
308.654	433.248
305.822	430.416
305.822	430.416
305.822	430.416
305.822	430.416
305.822	430.416
305.822	427.584
305.822	427.584
305.822	427.584
305.822	427.584
305.822	424.753
305.822	421.921
302.99	421.921
302.99	421.921
302.99	421.921
300.159	419.089
300.159	419.089
300.159	419.089
300.159	419.089
297.327	416.258
297.327	416.258
297.327	413.426
297.327	410.594
297.327	410.594
297.327	407.763
297.327	404.931
297.327	402.099
297.327	402.099
297.327	396.436
297.327	396.436
297.327	393.604
300.159	390.772
300.159	387.941
300.159	385.109
302.99	382.277
302.99	382.277
305.822	379.446
305.822	376.614
305.822	373.782
305.822	370.951
308.654	370.951
308.654	370.951
308.654	368.119
311.485	368.119
311.485	365.287
311.485	365.287
314.317	365.287
314.317	362.456
314.317	362.456
314.317	362.456
317.149	362.456
317.149	362.456
317.149	362.456
317.149	362.456
317.149	362.456
317.149	362.456
319.98	362.456
317.149	362.456
317.149	365.287
317.149	365.287
317.149	365.287
317.149	365.287
317.149	365.287
317.149	368.119
314.317	368.119
314.317	368.119
314.317	368.119
314.317	368.119
311.485	368.119
311.485	368.119
308.654	368.119
308.654	368.119
305.822	368.119
302.99	368.119
300.159	368.119
297.327	368.119
297.327	368.119
294.495	368.119
291.663	368.119
288.832	368.119
286	365.287
283.168	365.287
281.186	365.287
278.638	365.287
275.523	362.456
273.541	362.456
270.143	359.624
268.161	359.624
265.329	356.792
263.347	356.792
260.232	353.961
258.25	351.129
255.418	348.297
252.869	345.465
251.17	345.465
248.905	342.634
246.64	339.802
244.658	336.97
242.392	334.139
240.976	331.307
239.277	331.307
237.578	325.644
235.03	325.644
233.331	322.812
231.915	317.149
230.499	317.149
229.65	311.485
227.951	311.485
226.818	308.654
225.685	305.822
223.703	303.8399
222.57	302.1411
221.721	300.159
220.588	297.327
219.172	294.495
218.323	294.495
217.757	291.663
215.774	288.832
214.925	286
213.792	282.885
212.659	280.054
211.81	277.788
210.677	275.523
210.394	272.974
208.412	270.426
207.846	269.576
206.713	266.178
205.014	265.046
204.731	263.063
204.448	260.798
202.749	258.533
201.616	255.984
201.616	253.719
200.2	251.737
199.351	250.038
198.501	248.056
197.368	246.073
196.519	243.525
195.669	242.392
195.103	241.26
194.254	238.711
193.404	236.446
193.121	235.879
191.988	234.18
190.856	233.048
190.856	230.782
190.289	230.216
189.44	227.951
188.873	225.968
188.873	225.968
188.59	223.986
188.307	222.287
187.741	221.438
187.458	220.305
187.174	218.889
186.325	217.19
186.891	216.058
186.325	215.491
186.608	213.792
185.758	213.226
186.325	211.81
186.042	210.677
186.042	210.96
186.042	210.394
185.758	208.695
185.758	207.846
185.758	207.279
185.192	205.297
185.475	206.147
184.626	205.863
184.343	204.448
184.343	205.297
183.776	205.297
184.059	203.598
182.644	203.032
182.644	202.749
181.794	201.899
182.077	201.05
181.228	201.616
180.661	201.616
180.378	202.465
179.529	201.05
179.246	201.05
178.396	200.483
177.263	199.917
176.98	200.2
176.98	198.784
176.414	198.218
174.998	195.953
174.715	196.236
173.865	196.802
173.299	195.103
173.016	195.103
171.6	193.404
171.6	194.82
171.6	191.705
170.467	192.838
169.901	192.555
168.768	190.289
169.052	189.723
168.485	188.307
167.636	187.174
167.353	188.59
166.786	186.325
165.937	186.042
165.654	185.758
165.087	185.192
163.955	184.343
163.671	183.776
163.105	182.36
162.539	182.36
161.972	181.511
161.406	180.378
161.123	178.962
160.273	178.962
159.424	178.962
159.141	176.98
158.574	177.263
158.291	176.131
157.725	176.414
156.875	174.998
155.743	174.149
155.459	173.299
154.893	172.166
154.044	171.6
153.477	171.883
152.911	170.751
152.628	171.883
152.345	170.467
150.929	169.335
150.362	169.335
149.513	169.052
148.947	167.353
148.38	167.069
147.814	165.654
147.531	163.671
147.248	164.238
146.681	163.105
146.115	161.972
144.699	161.972
144.982	161.689
144.416	161.689
144.699	161.689
143.283	160.273
143	159.99
142.434	159.707
141.867	158.857
141.867	158.008
141.301	156.592
141.018	157.725
140.452	155.459
140.168	155.743
139.602	155.176
138.753	154.893
138.186	155.176
137.054	154.61
136.204	153.477
134.788	152.628
134.505	153.477
133.372	151.212
132.523	151.212
131.107	150.079
130.824	148.947
129.974	148.097
128.842	148.38
127.992	147.531
126.859	146.681
125.444	145.832
124.311	144.982
123.178	144.699
122.329	144.133
120.913	142.151
120.347	142.434
118.931	140.168
117.515	139.319
116.099	139.885
115.25	138.753
113.267	136.487
111.568	136.204
110.436	135.071
108.454	133.656
106.755	133.656
104.772	131.39
103.073	130.824
100.525	129.125
98.826	129.408
97.127	127.709
95.711	127.426
94.012	127.143
92.313	126.293
90.897	125.16
89.198	123.461
87.782	121.479
86.083	120.913
84.667	118.081
83.252	116.099
81.836	117.798
79.57	115.533
79.287	113.834
77.871	113.267
76.455	111.852
75.323	109.303
74.473	109.586
73.341	108.737
72.208	106.471
71.358	105.622
70.509	104.489
69.943	101.941
69.093	101.374
68.527	100.525
67.96	97.127
67.394	97.976
67.111	96.844
66.261	93.729
66.261	93.729
65.695	92.596
65.129	90.048
64.562	89.481
64.562	88.349
64.279	85.8
63.713	85.8
63.713	84.951
63.713	83.252
63.43	83.252
63.147	83.535
63.147	80.703
62.297	80.703
62.58	80.986
62.58	79.287
62.297	78.438
62.297	77.305
62.58	77.305
62.297	77.305
62.297	75.606
62.297	75.606
62.014	75.323
62.014	75.323
62.014	74.756
61.731	74.756
61.731	72.208
61.731	73.057
61.731	72.208
61.731	72.774
61.731	73.057
61.731	72.774
61.731	70.792
61.731	72.208
61.731	71.358
61.448	70.226
61.731	71.358
61.164	71.358
61.448	70.792
61.164	71.075
60.881	69.943
60.881	70.792
60.881	69.943
60.598	70.792
60.598	71.925
60.598	71.075
60.315	70.792
60.315	70.226
60.315	69.943
60.315	69.376
60.032	69.943
59.749	69.376
59.749	69.093
59.749	70.792
59.749	69.376
59.749	69.376
59.465	68.244
59.182	68.244
59.182	67.394
59.182	67.96
58.616	68.527
59.182	68.244
58.899	68.244
59.182	68.244
59.749	67.394
59.182	67.96
59.465	69.093
59.465	68.527
59.465	68.527
59.465	68.244
59.182	67.96
59.182	67.96
59.182	67.394
59.182	67.96
59.182	68.244
59.182	68.527
58.899	68.244
58.899	67.111
58.899	67.394
58.899	68.244
58.616	68.527
58.616	67.394
58.616	68.527
58.616	68.244
58.05	66.261
58.333	66.545
58.05	67.111
58.05	67.394
58.05	66.261
57.766	66.545
58.05	67.96
57.766	66.545
57.766	66.261
57.2	66.261
57.483	67.111
57.483	67.96
57.2	68.244
56.917	66.261
56.634	66.545
56.634	67.96
56.351	66.261
56.351	67.111
56.351	68.244
56.067	66.545
56.067	66.545
56.067	67.111
56.067	68.244
55.784	67.394
56.067	67.394
55.784	67.111
55.501	66.261
55.784	66.545
55.501	68.527
55.501	67.394
55.501	67.96
55.218	67.394
55.218	66.545
54.935	67.111
54.935	66.261
54.652	69.093
54.652	67.394
54.652	66.261
54.652	67.394
54.652	67.394
54.368	68.527
54.368	67.394
54.368	67.394
54.935	65.978
55.218	67.96
55.501	67.96
55.501	67.394
55.501	69.376
55.784	69.376
55.784	67.96
55.218	69.376
55.501	70.226
55.501	71.075
55.501	72.774
55.784	73.624
55.784	74.473
55.784	74.756
56.067	74.756
56.067	75.606
55.784	75.606
56.067	74.473
56.067	76.172
56.067	75.323
56.067	76.455
56.351	77.588
56.351	76.172
56.634	77.588
57.2	79.287
57.483	79.853
57.483	80.703
58.899	80.986
59.465	80.137
60.315	79.853
61.448	80.703
62.58	82.685
63.43	84.101
64.562	83.535
65.978	83.535
66.828	84.384
67.394	83.535
68.527	84.101
69.093	83.252
69.943	83.535
70.792	83.535
71.358	83.535
72.208	82.685
72.774	81.836
73.341	84.384
73.907	83.252
74.756	83.535
75.04	83.252
76.172	84.101
76.172	83.535
76.739	83.535
77.022	83.535
77.305	82.685
77.588	84.101
77.871	84.951
78.154	84.101
78.154	83.252
78.721	86.083
78.721	84.101
78.721	85.234
79.004	85.8
79.004	86.083
79.004	87.499
79.004	87.499
79.287	86.933
79.287	87.782
79.57	88.632
79.57	88.349
79.853	88.349
79.853	87.782
79.853	88.349
80.137	90.048
80.42	88.632
80.42	89.198
80.137	89.481
80.137	89.198
80.703	89.481
80.42	89.481
80.986	90.897
80.703	90.048
80.986	90.048
80.42	89.481
81.269	91.18
81.269	89.481
80.703	90.048
81.269	90.897
81.269	90.048
81.269	91.18
81.269	91.18
81.269	90.897
81.269	90.897
81.553	90.048
81.269	90.897
81.269	90.897
81.269	90.897
81.269	91.18
80.986	90.048
81.269	91.18
81.269	91.18
81.269	91.747
81.269	91.747
81.269	91.747
80.703	91.18
80.42	90.897
80.137	90.048
79.57	90.048
79.004	90.897
78.154	91.18
77.588	91.18
76.739	91.18
75.889	90.897
75.04	91.18
73.907	91.18
73.057	91.747
72.208	89.481
71.642	90.048
70.792	89.481
69.943	88.349
69.093	89.481
68.244	88.632
67.394	88.207
66.545	87.782
66.261	86.933
65.412	86.65
64.562	86.933
63.713	85.8
63.147	84.951
62.297	84.384
61.731	81.836
60.881	83.535
60.315	83.252
60.032	80.137
58.899	80.137
58.899	79.853
58.05	79.004
57.483	78.438
57.483	76.455
56.917	77.588
56.634	77.588
56.634	76.172
56.351	76.455
56.067	75.323
55.784	74.756
55.784	75.606
55.501	74.756
55.218	72.774
55.218	72.774
54.935	71.358
54.652	71.925
54.652	70.226
54.935	70.792
54.935	69.943
54.652	69.093
54.652	69.943
54.652	69.376
54.652	70.226
54.652	68.527
54.652	70.226
54.652	69.376
54.652	69.943
54.368	69.093
54.368	69.943
54.368	70.792
54.652	70.792
55.218	70.792
55.784	69.943
56.351	70.792
57.2	69.376
58.333	70.226
59.465	71.075
61.164	71.075
62.863	70.792
64.562	69.943
66.828	69.943
68.527	70.226
71.075	69.376
73.907	69.943
77.305	69.376
80.986	69.093
84.384	70.792
88.065	70.226
92.03	70.792
95.711	71.075
100.525	69.943
105.622	71.925
111.002	73.057
116.665	74.473
122.329	76.455
128.275	77.588
132.806	79.287
138.186	81.553
143.85	84.384
148.38	85.234
153.194	90.897
158.008	94.295
162.822	97.693
166.786	101.374
171.317	105.055
175.848	108.454
179.529	113.267
183.776	116.949
187.741	119.214
191.705	123.461
195.103	126.01
198.784	132.24
202.465	136.204
205.58	139.885
208.978	144.133
212.093	148.663
214.925	152.911
218.323	156.309
221.155	160.84
224.269	165.654
227.667	170.751
229.083	174.715
232.198	177.547
235.03	181.794
237.295	185.475
239.844	188.873
242.392	191.988
244.941	197.085
247.206	200.483
248.905	205.014
251.17	207.279
253.436	210.394
255.135	213.226
255.984	217.473
257.4	222.004
258.816	223.986
259.949	228.234
260.798	231.0658333
261.931	233.331
263.063	235.879
263.63	238.711
263.63	241.5898333
263.913	244.091
264.762	245.79
264.762	248.905
264.762	251.4536667
265.329	253.436
265.046	254.852
265.046	258.25
264.762	257.966
264.196	261.081
264.196	262.78
263.63	262.78
262.78	265.046
262.214	266.178
261.931	266.462
261.648	266.462
260.515	268.161
259.665	269.293
258.816	269.86
257.683	269.86
256.551	271.275
255.418	271.559
254.002	270.992
252.869	270.992
252.02	269.86
251.17	270.709
249.755	270.709
248.622	270.143
247.489	269.293
246.357	268.727
245.224	268.727
244.091	267.594
242.392	268.161
240.976	266.462
239.844	265.329
238.711	265.612
237.578	264.479
237.012	262.497
235.596	262.214
233.897	261.081
233.331	259.949
232.481	258.533
231.349	257.117
229.933	255.418
229.366	254.852
228.234	253.719
227.667	252.586
227.101	250.887
225.968	249.755
225.119	248.339
224.269	246.64
223.986	245.224
222.57	243.525
222.004	242.109
221.438	240.41
220.588	240.127
220.022	239.277
219.456	238.994
218.04	236.729
217.757	236.162
217.473	234.747
216.907	234.18
216.341	232.764
214.925	231.632
215.491	230.782
214.359	227.667
213.792	228.8
213.226	227.951
212.093	226.252
212.093	225.968
211.527	224.836
210.394	224.269
209.545	223.42
209.261	222.854
208.978	221.155
208.978	222.287
208.129	221.155
207.562	220.588
207.279	218.04
206.996	218.323
206.43	217.757
205.863	217.19
205.297	216.624
205.58	214.925
204.731	214.075
203.881	214.359
203.881	214.075
203.881	213.226
203.315	211.527
202.465	210.394
201.899	211.244
201.05	210.394
200.483	210.394
199.917	210.111
199.067	207.562
198.784	208.129
197.935	207.562
197.368	206.713
196.236	206.147
195.103	205.863
193.97	203.881
193.404	205.014
192.271	204.731
190.856	203.598
189.723	203.315
188.873	202.182
188.024	201.05
186.608	200.766
185.192	200.766
183.776	199.634
